Condensed DOF,U Value
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,-2.01673704629815181e-06
582,0.00000000000000000e+00
583,-1.41221730871677221e-04
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,-2.01682063658545415e-06
588,-0.00000000000000000e+00
589,-1.43238567379718606e-04
590,-0.00000000000000000e+00
591,-0.00000000000000000e+00
592,-0.00000000000000000e+00
593,-2.01685705022033525e-06
594,0.00000000000000000e+00
595,-1.45255428178520124e-04
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,-0.00000000000000000e+00
599,-2.01686548452801605e-06
