Global DOF,Value
530,0.000000000000e+00
531,0.000000000000e+00
532,-0.000000000000e+00
533,-3.362864599113e-06
534,0.000000000000e+00
535,-2.150387980534e-04
536,0.000000000000e+00
537,0.000000000000e+00
538,-0.000000000000e+00
539,-3.364284486932e-06
540,0.000000000000e+00
541,-2.184035948024e-04
542,0.000000000000e+00
543,0.000000000000e+00
544,-0.000000000000e+00
545,-3.365476280304e-06
546,0.000000000000e+00
547,-2.217694940078e-04
548,0.000000000000e+00
549,0.000000000000e+00
550,-0.000000000000e+00
551,-3.366459937509e-06
552,0.000000000000e+00
553,-2.251362960870e-04
554,0.000000000000e+00
555,0.000000000000e+00
556,-0.000000000000e+00
557,-3.367255416809e-06
558,0.000000000000e+00
559,-2.285038214155e-04
560,0.000000000000e+00
561,0.000000000000e+00
562,-0.000000000000e+00
563,-3.367882676470e-06
564,0.000000000000e+00
565,-2.318719103274e-04
566,0.000000000000e+00
567,0.000000000000e+00
568,-0.000000000000e+00
569,-3.368361674754e-06
570,0.000000000000e+00
571,-2.352404231147e-04
572,0.000000000000e+00
573,0.000000000000e+00
574,-0.000000000000e+00
575,-3.368712369915e-06
576,0.000000000000e+00
577,-2.386092400278e-04
578,0.000000000000e+00
579,0.000000000000e+00
580,-0.000000000000e+00
581,-3.368954720224e-06
582,0.000000000000e+00
583,-2.419782612756e-04
584,-0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,-3.369108683946e-06
588,0.000000000000e+00
589,-2.453474070249e-04
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,-3.369194219346e-06
594,-0.000000000000e+00
595,-2.487166174009e-04
596,-0.000000000000e+00
597,-0.000000000000e+00
598,-0.000000000000e+00
599,-3.369231284688e-06
600,0.000000000000e+00
601,-2.520858524872e-04
602,0.000000000000e+00
603,0.000000000000e+00
604,-0.000000000000e+00
605,-3.369239838229e-06
