Condensed DOF,U Value
555,0.00000000000000000e+00
556,-0.00000000000000000e+00
557,-7.20548072328069369e-05
558,0.00000000000000000e+00
559,-5.51186465709384114e-03
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,-0.00000000000000000e+00
563,-7.20548072327394318e-05
564,0.00000000000000000e+00
565,-5.58391946432661504e-03
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,-0.00000000000000000e+00
569,-7.20548072328212891e-05
570,0.00000000000000000e+00
571,-5.65597427155949649e-03
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,-0.00000000000000000e+00
575,-7.20548072329643089e-05
576,0.00000000000000000e+00
577,-5.72802907879248809e-03
578,-0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,-7.20548072330253630e-05
582,0.00000000000000000e+00
583,-5.80008388602548924e-03
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,-7.20548072329668297e-05
588,-0.00000000000000000e+00
589,-5.87213869325839410e-03
590,-0.00000000000000000e+00
591,-0.00000000000000000e+00
592,-0.00000000000000000e+00
593,-7.20548072328223868e-05
594,0.00000000000000000e+00
595,-5.94419350049119749e-03
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,-0.00000000000000000e+00
599,-7.20548072327800487e-05
